library_book_id,library_id,book_id,qty
5706,5,25050,6
5707,2,30391,48
5708,8,25172,22
5709,5,41703,33
5710,9,39733,27
5711,10,43939,64
5712,5,2219,96
5713,7,7748,63
5714,10,30398,51
5715,6,1592,22
5716,4,37750,22
5717,3,14926,86
5718,5,41315,70
5719,4,1382,87
5720,10,32439,74
5721,5,44185,43
5722,3,39933,55
5723,10,26134,60
5724,1,29919,88
5725,7,14266,48
5726,6,13991,57
5727,2,30194,72
5728,2,30242,54
5729,4,21494,89
5730,1,35116,44
5731,2,33686,97
5732,2,599,13
5733,7,23600,75
5734,5,34596,26
5735,7,15611,83
5736,5,16791,64
5737,2,17914,32
5738,1,28212,25
5739,5,7142,36
5740,4,17277,7
5741,4,12842,90
5742,5,7806,63
5743,4,16271,44
5744,2,11366,5
5745,7,1230,67
5746,3,6656,93
5747,3,44312,70
5748,6,42438,48
5749,2,45035,83
5750,10,1234,64
5751,2,17511,97
5752,5,18843,99
5753,5,20810,95
5754,6,19312,4
5755,9,11433,13
5756,1,20408,3
5757,9,10879,43
5758,6,4813,54
5759,3,33747,8
5760,9,34601,23
5761,9,44528,25
5762,8,7512,17
5763,4,181,98
5764,7,27897,26
5765,6,36489,94
5766,3,15136,33
5767,3,13764,77
5768,10,32715,32
5769,4,43562,15
5770,10,20564,64
5771,10,1707,1
5772,1,8954,60
5773,9,3581,19
5774,1,37678,91
5775,1,32184,56
5776,7,26123,59
5777,7,16181,43
5778,3,3900,82
5779,1,43509,41
5780,8,45310,78
5781,4,12155,88
5782,3,15154,84
5783,6,24253,47
5784,5,8694,33
5785,2,41793,55
5786,2,44801,5
5787,10,25021,67
5788,9,19126,37
5789,3,30978,100
5790,3,5809,68
5791,10,8853,29
5792,8,3849,66
5793,1,2543,46
5794,10,2855,59
5795,8,6483,84
5796,4,7752,22
5797,3,4454,65
5798,4,231,97
5799,10,21191,78
5800,2,16396,81
5801,5,6870,1
5802,1,9659,87
5803,4,43150,29
5804,5,43335,66
5805,8,9997,56
5806,6,37785,84
5807,1,35415,66
5808,1,3431,49
5809,9,43028,40
5810,2,29053,33
5811,10,22312,83
5812,4,26012,54
5813,3,29251,21
5814,6,34288,12
5815,9,28808,32
5816,9,9828,76
5817,8,28158,81
5818,9,38803,77
5819,9,6311,47
5820,9,27877,35
5821,3,36193,11
5822,10,24812,60
5823,10,23845,34
5824,6,1584,96
5825,1,27252,53
5826,10,13595,29
5827,2,24979,70
5828,4,9420,95
5829,8,26599,58
5830,7,32534,46
5831,2,40159,22
5832,10,1427,82
5833,2,5800,23
5834,4,43063,11
5835,7,14927,16
5836,4,38536,22
5837,6,45536,55
5838,8,1465,28
5839,1,3799,57
5840,10,41887,43
5841,3,3525,61
5842,4,6240,62
5843,8,22724,5
5844,5,15314,91
5845,7,26165,4
5846,4,8053,88
5847,8,8489,29
5848,6,44936,30
5849,10,24965,54
5850,10,27059,28
5851,4,10970,15
5852,2,16450,58
5853,6,23319,76
5854,9,3717,9
5855,10,34541,68
5856,9,2057,2
5857,7,25875,81
5858,4,14051,57
5859,6,5210,27
5860,2,16331,39
5861,1,27208,94
5862,8,4610,10
5863,6,3827,1
5864,3,17202,93
5865,5,9557,64
5866,3,40312,99
5867,6,15923,50
5868,1,15211,53
5869,8,13145,36
5870,7,36154,61
5871,3,22816,40
5872,4,10846,19
5873,3,31981,38
5874,2,45574,86
5875,9,25806,100
5876,9,1686,17
5877,5,30176,81
5878,9,29561,73
5879,3,31332,23
5880,10,30355,58
5881,9,29394,9
5882,1,16891,28
5883,10,1667,21
5884,1,3055,53
5885,4,17259,34
5886,1,24762,98
5887,4,25246,61
5888,8,3438,29
5889,5,32106,71
5890,9,35815,89
5891,1,18741,83
5892,4,38212,32
5893,9,7197,40
5894,2,17845,99
5895,9,13619,28
5896,5,42866,91
5897,1,17247,45
5898,1,32576,33
5899,5,7160,31
5900,8,13608,3
5901,4,40132,13
5902,9,1902,30
5903,4,13131,13
5904,5,4602,63
5905,1,9362,63
5906,10,707,93
5907,6,19780,73
5908,2,18828,40
5909,1,37491,59
5910,9,22727,88
5911,9,15925,62
5912,4,18877,19
5913,10,8771,13
5914,8,22363,63
5915,3,11436,42
5916,7,6295,69
5917,1,32779,89
5918,4,37095,30
5919,2,19148,72
5920,3,11648,41
5921,9,22726,78
5922,1,28074,78
5923,3,39399,25
5924,10,1960,70
5925,9,41815,55
5926,3,15154,38
5927,9,15952,44
5928,9,18245,81
5929,9,12876,71
5930,8,19082,36
5931,1,40992,81
5932,1,13881,20
5933,4,16767,20
5934,8,32110,76
5935,8,9657,23
5936,2,11429,3
5937,8,10917,44
5938,8,5057,89
5939,2,25752,10
5940,3,7009,80
5941,3,8919,12
5942,8,15701,36
5943,5,2167,65
5944,10,24459,79
5945,10,33536,53
5946,3,5770,53
5947,3,19444,73
5948,10,12661,61
5949,8,34199,80
5950,3,31177,96
5951,5,11326,14
5952,5,22235,40
5953,8,24937,68
5954,3,33353,47
5955,7,7554,3
5956,2,43708,30
5957,10,4405,22
5958,4,29724,96
5959,10,37052,11
5960,10,8335,72
5961,5,23391,43
5962,7,13764,43
5963,10,32264,9
5964,8,34462,63
5965,6,1548,42
5966,7,21539,23
5967,9,35451,25
5968,10,19350,7
5969,8,2722,20
5970,3,14281,45
5971,8,7536,99
5972,1,28760,61
5973,2,18964,97
5974,4,28749,63
5975,1,5314,81
5976,10,20071,11
5977,3,35273,39
5978,4,165,83
5979,3,24676,87
5980,1,1936,54
5981,5,42934,15
5982,10,23930,50
5983,7,43287,26
5984,7,5061,85
5985,4,7789,24
5986,6,15966,40
5987,2,3011,28
5988,6,8254,22
5989,5,42198,32
5990,6,3346,2
5991,5,5848,45
5992,9,9950,1
5993,7,14242,59
5994,8,30343,11
5995,1,1567,75
5996,7,18284,58
5997,3,29588,26
5998,1,16377,69
5999,10,18533,51
6000,2,4488,12
6001,7,31089,63
6002,5,25192,27
6003,2,20646,4
6004,6,25279,56
6005,5,880,31
6006,6,8583,98
6007,3,45420,47
6008,7,23032,5
6009,9,10655,100
6010,2,40913,10
6011,8,42573,52
6012,6,3513,42
6013,5,14605,15
6014,8,10405,19
6015,2,12045,35
6016,6,25440,45
6017,6,11130,75
6018,1,157,11
6019,7,25934,47
6020,2,7010,76
6021,3,28026,35
6022,1,17202,55
6023,7,28211,52
6024,10,40331,17
6025,5,32994,39
6026,6,10310,74
6027,2,3940,93
6028,6,32695,4
6029,10,16844,34
6030,6,17905,1
6031,5,32125,31
6032,2,39402,60
6033,4,13020,29
6034,9,25494,36
6035,6,5210,13
6036,3,32488,89
6037,10,28195,43
6038,8,31826,85
6039,1,10217,33
6040,4,7052,70
6041,6,30786,66
6042,5,13649,89
6043,5,21342,47
6044,6,30279,87
6045,8,10008,13
6046,6,40798,73
6047,4,20794,16
6048,10,29561,26
6049,7,38030,30
6050,10,14839,38
6051,1,29613,28
6052,10,25045,53
6053,1,1437,55
6054,2,19916,33
6055,9,16077,52
6056,6,23563,3
6057,5,40314,38
6058,5,36679,94
6059,10,22687,41
6060,3,22804,90
6061,7,10238,78
6062,10,2802,7
6063,8,39539,6
6064,3,30001,49
6065,8,30371,77
6066,9,41344,95
6067,10,35273,14
6068,5,13719,79
6069,8,7580,89
6070,7,1177,6
6071,9,10887,59
6072,3,7510,55
6073,5,27009,29
6074,9,32430,65
6075,4,33566,74
6076,5,5348,46
6077,5,1521,91
6078,4,4999,12
6079,9,11862,54
6080,1,13462,86
6081,8,32511,92
6082,6,36195,74
6083,4,3842,79
6084,6,37996,88
6085,10,17830,70
6086,9,15330,88
6087,10,32441,55
6088,3,33478,32
6089,5,39707,5
6090,9,22060,26
6091,8,23856,13
6092,1,32831,94
6093,8,20071,28
6094,1,24598,28
6095,9,16213,35
6096,6,37773,96
6097,9,14688,54
6098,2,3345,86
6099,8,44508,73
6100,9,3042,2
6101,1,17248,32
6102,9,12882,24
6103,3,23194,86
6104,7,28547,51
6105,10,20181,89
6106,8,40763,70
6107,10,31672,19
6108,3,30068,36
6109,8,10205,70
6110,6,11019,94
6111,10,11013,45
6112,2,17607,6
6113,2,35592,93
6114,9,1554,18
6115,8,28721,2
6116,7,4399,33
6117,2,41154,26
6118,10,38562,3
6119,10,33443,91
6120,2,4945,64
6121,10,22584,12
6122,8,23060,65
6123,1,18519,83
6124,1,33017,67
6125,5,16726,12
6126,1,7214,98
6127,1,41193,13
6128,9,42211,29
6129,8,35925,52
6130,1,32103,6
6131,2,22176,16
6132,3,45570,60
6133,9,31104,65
6134,1,13579,67
6135,4,41468,83
6136,4,5015,30
6137,6,6311,60
6138,4,14909,5
6139,3,13337,25
6140,4,41864,38
6141,7,30735,83
6142,7,34473,77
6143,6,41822,24
6144,8,35987,12
6145,1,30281,15
6146,6,4820,6
6147,8,1804,24
6148,8,32453,69
6149,9,20935,79
6150,1,18035,7
6151,8,17233,16
6152,6,43919,63
6153,9,12631,41
6154,7,38288,87
6155,7,22063,75
6156,6,412,72
6157,4,32144,74
6158,8,35437,38
6159,2,45623,92
6160,3,6296,85
6161,2,33561,82
6162,2,18630,8
6163,3,3849,41
6164,3,40630,35
6165,1,22697,39
6166,1,34852,6
6167,4,25045,85
6168,8,6635,21
6169,1,21673,34
6170,1,40528,13
6171,10,30771,30
6172,9,22037,34
6173,2,28547,81
6174,1,13383,46
6175,4,36425,23
6176,1,12195,10
6177,4,18127,69
6178,10,34435,25
6179,4,12546,6
6180,4,22351,56
6181,8,13379,13
6182,6,20749,63
6183,5,41315,58
6184,4,6536,15
6185,5,759,19
6186,9,22948,23
6187,5,37587,16
6188,4,41885,37
6189,3,17276,37
6190,9,43489,20
6191,8,1843,15
6192,9,34154,4
6193,10,21125,7
6194,6,15251,6
6195,3,17027,82
6196,3,1959,55
6197,1,24796,79
6198,9,5816,58
6199,7,29150,84
6200,4,28963,58
6201,1,33775,37
6202,9,3853,26
6203,4,22947,2
6204,9,8801,19
6205,9,9648,21
6206,7,29167,86
6207,5,31160,84
6208,9,7041,66
6209,5,32488,56
6210,6,12749,94
6211,4,11317,51
6212,9,34833,1
6213,1,9,56
6214,1,10622,52
6215,3,11380,39
6216,3,828,8
6217,5,14891,33
6218,10,29685,7
6219,10,40807,67
6220,10,9253,7
6221,4,13194,77
6222,1,44824,87
6223,9,17845,41
6224,2,15610,13
6225,6,23859,73
6226,7,44188,22
6227,3,10907,39
6228,9,2327,99
6229,9,6155,24
6230,1,41856,35
6231,10,7131,59
6232,8,37343,37
6233,5,26093,2
6234,3,21895,83
6235,5,25353,36
6236,7,17733,92
6237,5,14467,96
6238,6,13731,18
6239,9,20809,53
6240,10,12210,38
6241,5,29159,12
6242,10,32816,79
6243,7,11729,94
6244,7,15167,45
6245,4,24040,20
6246,10,11130,3
6247,9,44567,45
6248,3,17320,28
6249,5,28158,10
6250,8,45250,62
6251,8,15688,93
6252,6,16675,58
6253,9,6871,90
6254,5,4742,74
6255,1,37083,46
6256,6,45480,18
6257,3,41689,96
6258,6,10221,77
6259,1,8557,39
6260,7,38198,22
6261,9,10622,3
6262,8,45291,59
6263,6,21823,82
6264,7,12147,28
6265,8,35258,68
6266,5,14228,80
6267,2,19675,1
6268,7,14186,11
6269,2,2028,19
6270,3,30189,79
6271,10,18966,18
6272,4,44597,94
6273,4,16214,51
6274,3,9873,21
6275,3,28563,15
6276,6,43061,20
6277,4,22562,31
6278,5,40989,54
6279,3,12120,47
6280,6,3579,31
6281,8,31637,12
6282,9,25375,69
6283,2,81,30
6284,7,22239,35
6285,2,1517,4
6286,4,14046,80
6287,5,37785,42
6288,3,27293,100
6289,7,25279,90
6290,7,207,36
6291,3,17294,4
6292,7,31414,45
6293,2,24060,29
6294,10,5214,87
6295,8,44269,92
6296,6,13821,66
6297,8,21093,31
6298,10,7510,47
6299,2,12879,81
6300,10,37134,3
6301,6,32111,94
6302,1,42634,2
6303,3,9203,75
6304,4,35138,32
6305,9,9660,29
6306,2,676,70
6307,1,8221,19
6308,9,19384,38
6309,5,31306,18
6310,2,41663,99
6311,6,15046,83
6312,1,1521,18
6313,4,4472,55
6314,9,27727,17
6315,8,31098,80
6316,6,22265,14
6317,9,30085,69
6318,7,44470,4
6319,8,42341,88
6320,10,11854,74
6321,4,31740,26
6322,1,22885,61
6323,7,26853,77
6324,9,36072,97
6325,8,11234,81
6326,9,30010,82
6327,8,2152,85
6328,6,30551,55
6329,5,8155,97
6330,4,39149,78
6331,4,27323,21
6332,3,13890,60
6333,2,20518,72
6334,6,8538,27
6335,3,29256,56
6336,4,4390,8
6337,3,24155,90
6338,9,34921,84
6339,8,9082,75
6340,6,32328,27
6341,3,11154,65
6342,1,38242,34
6343,3,36137,23
6344,3,13688,87
6345,4,22871,86
6346,3,30985,98
6347,8,30071,12
6348,3,2054,20
6349,7,38228,2
6350,1,38592,32
6351,10,26800,27
6352,9,25173,55
6353,8,32939,34
6354,6,2735,26
6355,1,22680,16
6356,4,8552,17
6357,1,40160,86
6358,7,38643,13
6359,4,7961,49
6360,10,34542,24
6361,4,41258,61
6362,7,2423,26
6363,5,41179,77
6364,2,2819,92
6365,5,793,50
6366,4,15249,23
6367,10,25936,83
6368,7,40215,53
6369,3,17770,65
6370,10,12013,32
6371,9,3853,53
6372,6,44156,38
6373,2,20181,23
6374,7,24863,23
6375,3,2560,62
6376,4,11516,12
6377,9,26908,23
6378,7,16176,58
6379,1,63,29
6380,2,30232,75
6381,4,34179,89
6382,1,27167,34
6383,9,18846,64
6384,6,531,17
6385,9,41130,45
6386,3,1052,41
6387,6,35414,40
6388,3,28358,77
6389,5,26298,32
6390,9,1725,88
6391,2,13399,65
6392,5,15683,96
6393,8,9787,39
6394,9,10205,9
6395,6,35987,45
6396,1,17643,79
6397,5,13133,73
6398,2,17293,15
6399,5,26407,27
6400,10,12564,83
6401,1,25812,51
6402,8,32679,15
6403,9,18370,41
6404,2,30861,25
6405,6,2506,16
6406,7,34902,71
6407,6,10853,62
6408,10,14060,19
6409,4,36266,91
6410,2,34343,99
6411,7,27826,64
6412,5,1960,55
6413,5,42536,48
6414,2,38331,55
6415,2,3345,46
6416,7,41459,28
6417,8,32527,24
6418,3,19631,50
6419,2,20525,13
6420,6,9346,55
6421,2,12558,15
6422,1,11518,96
6423,6,930,86
6424,4,30705,87
6425,1,44766,31
6426,6,38747,82
6427,5,43960,34
6428,4,38044,35
6429,5,7230,2
6430,6,45486,13
6431,5,14616,60
6432,3,3805,100
6433,3,27168,58
6434,7,9262,24
6435,8,38827,32
6436,2,13536,7
6437,1,9155,70
6438,9,1188,35
6439,10,9556,74
6440,1,15824,71
6441,2,35349,80
6442,8,5969,52
6443,6,3758,44
6444,1,7430,25
6445,5,28749,51
6446,7,7973,41
6447,2,25295,43
6448,1,40483,19
6449,7,6552,19
6450,5,29967,6
6451,1,31250,1
6452,7,35047,54
6453,7,5756,4
6454,5,23461,80
6455,3,12123,56
6456,4,40816,5
6457,3,38551,96
6458,6,14560,63
6459,2,27423,50
6460,10,1494,98
6461,10,5498,65
6462,1,37027,85
6463,7,17608,6
6464,1,15111,40
6465,7,2299,63
6466,5,27582,49
6467,5,40054,61
6468,2,2499,35
6469,10,17098,76
6470,3,2595,58
6471,8,16379,55
6472,3,22784,64
6473,9,25934,37
6474,2,1715,11
6475,3,33993,58
6476,5,16718,14
6477,9,22875,100
6478,9,6366,77
6479,4,9435,16
6480,8,19610,59
6481,3,15725,37
6482,1,1896,13
6483,5,16441,35
6484,5,7965,70
6485,8,14688,60
6486,7,37863,99
6487,3,18132,4
6488,7,12931,79
6489,4,29514,70
6490,5,45294,78
6491,6,7582,14
6492,5,22618,79
6493,6,5552,77
6494,8,21330,44
6495,7,31482,10
6496,10,21223,48
6497,1,14560,47
6498,1,25936,90
6499,1,42719,88
6500,10,8829,69
6501,4,8202,72
6502,4,10112,32
6503,6,33933,77
6504,5,6407,70
6505,7,28440,6
6506,4,17593,81
6507,5,18629,34
6508,1,37435,1
6509,3,37186,60
6510,3,2423,61
6511,4,23708,33
6512,7,39902,2
6513,9,37300,73
6514,5,32503,36
6515,10,980,32
6516,7,38539,41
6517,1,32104,8
6518,6,11349,24
6519,5,16900,66
6520,4,5211,62
6521,5,35822,30
6522,3,42010,100
6523,2,6670,95
6524,5,29534,59
6525,3,15858,72
6526,8,7201,46
6527,9,25866,87
6528,7,40160,12
6529,5,32813,18
6530,10,24054,21
6531,6,25725,66
6532,5,35166,24
6533,4,42986,66
6534,8,13987,8
6535,3,40894,75
6536,3,4352,86
6537,7,17473,8
6538,5,11525,64
6539,6,14046,80
6540,2,13648,100
6541,1,38504,16
6542,4,409,75
6543,2,1111,17
6544,5,23233,91
6545,9,28929,69
6546,8,45486,3
6547,1,1800,88
6548,7,27434,8
6549,8,22875,9
6550,8,35100,33
6551,7,8155,84
6552,2,41993,2
6553,8,13979,11
6554,2,19621,92
6555,2,13210,43
6556,3,26197,18
6557,8,30358,53
6558,4,41404,52
6559,5,43424,47
6560,3,397,10
6561,4,26134,72
6562,8,40958,82
6563,8,37595,22
6564,7,30812,24
6565,6,6197,49
6566,10,41492,77
6567,4,42489,66
6568,5,18700,32
6569,6,42688,74
6570,4,10471,1
6571,8,37054,43
6572,7,12019,63
6573,4,20677,58
6574,9,21071,84
6575,5,38019,99
6576,1,18556,6
6577,3,17879,50
6578,6,34504,28
6579,6,41491,11
6580,9,30051,6
6581,4,6505,55
6582,5,12424,36
6583,10,30786,70
6584,10,39359,61
6585,6,42855,44
6586,4,9236,84
6587,1,11320,7
6588,3,37657,77
6589,4,15931,2
6590,2,25059,74
6591,8,34637,55
6592,9,1537,40
6593,5,1499,58
6594,3,1377,6
6595,6,20671,60
6596,2,6553,63
6597,1,10943,3
6598,6,9171,60
6599,4,19462,26
6600,1,35454,13
6601,9,19809,22
6602,1,23932,99
6603,6,24775,50
6604,7,25992,30
6605,7,29251,17
6606,9,8572,36
6607,9,28922,49
6608,7,24591,84
6609,2,30580,44
6610,8,6115,3
6611,10,43440,65
6612,5,9073,7
6613,6,41832,2
6614,3,6115,14
6615,8,20076,57
6616,6,27000,2
6617,7,9337,31
6618,4,27315,6
6619,8,41232,77
6620,3,14926,81
6621,7,5970,7
6622,3,45052,69
6623,7,41329,47
6624,5,16677,60
6625,10,4583,1
6626,1,31644,4
6627,1,1365,50
6628,3,29394,55
6629,10,10613,75
6630,2,23920,22
6631,3,18489,96
6632,5,14867,69
6633,7,4191,81
6634,8,21508,60
6635,10,12381,58
6636,10,676,10
6637,6,31482,70
6638,7,24455,9
6639,7,122,91
6640,5,34385,91
6641,5,20001,84
6642,6,129,88
6643,2,31878,3
6644,7,1898,1
6645,5,45438,89
6646,4,1893,3
6647,8,9622,51
6648,5,31669,4
6649,5,19370,41
6650,4,38656,72
6651,7,2002,89
6652,1,27523,46
6653,10,23608,95
6654,2,11570,87
6655,7,4942,30
6656,5,9010,71
6657,2,14271,3
6658,7,19379,72
6659,9,43230,4
6660,7,292,67
6661,10,12193,49
6662,6,13661,98
6663,9,22892,7
6664,7,5404,31
6665,1,6562,62
6666,7,18146,88
6667,1,17950,1
6668,3,5595,5
6669,8,18792,40
6670,9,26599,8
6671,2,24789,68
6672,5,42380,6
6673,1,12932,83
6674,7,37087,94
6675,1,11608,99
6676,1,32709,73
6677,9,25713,12
6678,3,28759,41
6679,5,2005,50
6680,10,16342,37
6681,7,81,18
6682,9,17803,9
6683,10,13660,61
6684,8,4191,60
6685,9,18596,61
6686,5,42849,88
6687,10,6556,71
6688,7,36203,55
6689,6,3869,29
6690,10,1935,100
6691,6,14350,60
6692,3,31253,16
6693,8,35458,6
6694,6,17280,50
6695,2,32668,47
6696,8,18964,50
6697,1,19803,52
6698,6,19801,75
6699,5,22176,34
6700,10,22590,21
6701,4,33933,27
6702,8,42529,18
6703,2,35270,80
6704,5,42157,90
6705,9,34662,78
6706,9,29404,77
6707,3,14959,24
6708,6,26654,30
6709,10,13128,44
6710,2,42007,47
6711,6,43666,44
6712,10,18395,96
6713,6,39899,40
6714,8,21200,35
6715,9,27038,43
6716,8,16228,69
6717,3,34324,58
6718,2,14295,15
6719,1,42429,39
6720,3,34014,19
6721,1,14693,97
6722,5,7186,28
6723,3,13764,25
6724,5,16181,81
6725,8,19671,34
6726,3,7011,3
6727,6,4658,64
6728,5,28532,52
6729,6,31177,52
6730,9,23257,6
6731,5,27923,20
6732,2,30591,52
6733,10,37051,49
6734,6,77,64
6735,7,38678,9
6736,10,5219,59
6737,6,1320,50
6738,6,9796,98
6739,6,20657,22
6740,6,45352,12
6741,5,24813,24
6742,5,2136,47
6743,4,44233,2
6744,10,13593,67
6745,2,18392,78
6746,2,8084,15
6747,9,33175,88
6748,2,36925,59
6749,3,39180,62
6750,8,27,18
6751,5,19803,26
6752,4,676,80
6753,1,17550,87
6754,6,7089,96
6755,6,7529,27
6756,3,21629,30
6757,9,250,45
6758,7,26252,14
6759,3,12537,49
6760,1,20660,42
6761,10,4605,67
6762,10,8713,42
6763,2,38501,11
6764,5,1702,41
6765,4,28948,22
6766,7,4077,100
6767,7,8285,50
6768,6,5129,47
6769,7,26578,51
6770,7,3473,42
6771,5,35724,75
6772,2,2072,21
6773,5,3872,58
6774,2,9517,10
6775,6,19613,33
6776,7,9288,65
6777,9,35244,33
6778,1,11235,97
6779,6,2932,85
6780,7,43460,64
6781,4,43994,43
6782,4,19981,49
6783,9,9919,50
6784,10,17726,75
6785,8,37054,70
6786,8,22198,10
6787,10,30855,62
6788,4,10655,64
6789,2,15124,83
6790,8,24315,19
6791,9,35886,29
6792,7,36162,49
6793,8,32679,59
6794,10,45362,81
6795,10,13834,32
6796,6,880,62
6797,1,23944,82
6798,7,19065,6
6799,3,35786,89
6800,2,6810,3
6801,3,38874,95
6802,1,1405,26
6803,3,23788,24
6804,2,22166,68
6805,10,2723,51
6806,6,24073,23
6807,4,539,83
6808,1,13927,67
6809,9,9981,92
6810,9,27326,90
6811,5,5794,4
6812,3,9507,53
6813,9,38056,87
6814,4,23503,75
6815,4,18930,57
6816,6,3359,30
6817,1,42652,100
6818,9,8359,34
6819,2,35268,62
6820,5,13588,47
6821,1,576,52
6822,8,32980,2
6823,5,10624,85
6824,1,28425,12
6825,1,44510,39
6826,10,21004,2
6827,4,2330,56
6828,5,26590,62
6829,9,25426,86
6830,7,6952,98
6831,6,3075,44
6832,1,18202,27
6833,5,31864,87
6834,4,8750,29
6835,3,13579,100
6836,1,11119,67
6837,3,5502,81
6838,1,19668,19
6839,4,4739,68
6840,7,12216,1
6841,6,8492,59
6842,7,40376,74
6843,2,4696,73
6844,4,10586,4
6845,7,41150,88
6846,9,15725,46
6847,9,3566,94
6848,9,16893,31
6849,2,41664,88
6850,6,4326,9
6851,8,11665,47
6852,3,18790,35
6853,1,13399,21
6854,6,21752,75
6855,9,9904,20
6856,1,17215,65
6857,9,44147,47
6858,2,11290,66
6859,7,13743,79
6860,7,12090,69
6861,3,3818,24
6862,8,14566,71
6863,1,1698,64
6864,7,7337,46
6865,3,17533,56
6866,1,12195,33
6867,6,19433,7
6868,1,5534,90
6869,1,1848,4
6870,6,2823,17
6871,1,36028,75
6872,3,21248,74
6873,10,13586,72
6874,1,38669,43
6875,10,24937,89
6876,4,1363,69
6877,9,44101,67
6878,4,22409,52
6879,5,43792,94
6880,9,42932,94
6881,1,27897,52
6882,5,44224,4
6883,6,20051,73
6884,4,21682,100
6885,8,2794,36
6886,6,1529,46
6887,4,36197,97
6888,7,24244,17
6889,7,16181,50
6890,8,2538,98
6891,10,43073,16
6892,6,35234,47
6893,2,1549,44
6894,10,7494,64
6895,7,1230,50
6896,10,7197,2
6897,8,8880,10
6898,1,25740,24
6899,1,7103,11
6900,3,18956,48
6901,5,14535,31
6902,3,37043,42
6903,3,1438,76
6904,7,42158,58
6905,1,900,9
6906,3,27269,50
6907,2,32106,67
6908,9,31864,45
6909,2,32505,100
6910,3,18018,25
6911,8,35987,49
6912,3,38150,100
6913,9,17018,97
6914,10,15420,92
6915,8,31054,25
6916,9,41856,48
6917,4,45462,69
6918,2,14476,67
6919,6,39504,12
6920,1,1722,33
6921,8,42485,93
6922,5,16991,81
6923,2,36137,18
6924,2,32640,61
6925,10,7610,93
6926,3,12478,91
6927,10,35451,99
6928,6,30923,28
6929,2,32560,83
6930,9,18723,76
6931,9,31371,31
6932,8,43926,7
6933,6,166,18
6934,8,3693,100
6935,8,16329,11
6936,1,35335,13
6937,6,6426,32
6938,2,6297,22
6939,5,22805,79
6940,1,33353,93
6941,2,4866,6
6942,4,2928,80
6943,3,40496,86
6944,5,9337,97
6945,3,9419,76
6946,5,15617,21
6947,8,30215,86
6948,6,21749,61
6949,8,13594,25
6950,1,10971,69
6951,4,35552,17
6952,8,10594,83
6953,5,4119,6
6954,10,31548,6
6955,1,10629,85
6956,3,7572,43
6957,5,12581,53
6958,10,4583,49
6959,9,2826,60
6960,8,30351,72
6961,10,30379,42
6962,4,2519,91
6963,5,26571,3
6964,5,23420,80
6965,1,2005,80
6966,8,29442,11
6967,3,1627,13
6968,10,2968,8
6969,1,34296,84
6970,5,4325,89
6971,4,43979,95
6972,4,42772,14
6973,4,18287,36
6974,6,33029,71
6975,3,23975,91
6976,4,36310,49
6977,8,4675,83
6978,3,43722,71
6979,2,4600,27
6980,3,43691,38
6981,10,6899,15
6982,1,19323,70
6983,1,7610,48
6984,7,8951,11
6985,6,975,87
6986,2,15887,78
6987,8,17707,12
6988,7,2543,68
6989,2,11741,60
6990,2,26860,71
6991,9,32584,92
6992,1,28977,80
6993,8,23517,69
6994,8,33559,88
6995,5,24457,84
6996,7,34224,62
6997,2,61,31
6998,1,30200,18
6999,9,24655,90
7000,3,45592,75
7001,8,19462,11
7002,2,39774,58
7003,7,40145,10
7004,2,16503,51
7005,1,42162,36
7006,1,31484,90
7007,3,17694,82
7008,1,2236,84
7009,10,8804,20
7010,10,33771,33
7011,4,24840,92
7012,6,13593,36
7013,7,43926,20
7014,6,25102,3
7015,10,16213,81
7016,4,13495,26
7017,5,15018,5
7018,10,18338,49
7019,6,30676,33
7020,6,415,4
7021,3,44781,77
7022,10,10210,84
7023,5,34177,35
7024,9,4407,98
7025,6,15428,13
7026,1,15124,77
7027,4,42424,17
7028,9,32070,47
7029,8,31628,16
7030,4,5061,22
7031,6,18202,16
7032,2,35927,11
7033,9,4964,23
7034,3,30259,35
7035,10,33615,63
7036,2,31894,5
7037,10,41698,1
7038,5,37169,35
7039,6,19823,21
7040,7,10107,97
7041,8,2673,40
7042,6,6156,39
7043,7,40997,89
7044,10,9099,73
7045,3,18770,95
7046,6,1234,52
7047,4,17315,85
7048,3,15015,53
7049,7,15225,22
7050,3,19620,18
7051,9,27692,81
7052,6,5027,86
7053,10,45615,91
7054,5,35,50
7055,8,41336,20
7056,2,19599,24
7057,1,40460,59
7058,10,6184,35
7059,7,27541,58
7060,4,4251,60
7061,3,30482,82
7062,5,5442,6
7063,8,182,10
7064,8,9503,21
7065,3,16803,9
7066,5,7783,40
7067,2,30976,53
7068,2,43759,81
7069,1,33501,17
7070,2,5678,46
7071,4,13724,73
7072,6,6656,40
7073,9,10173,47
7074,3,3418,13
7075,4,30094,74
7076,1,27540,74
7077,9,19578,89
7078,2,32103,91
7079,2,26908,20
7080,7,13158,85
7081,5,37630,96
7082,5,9558,62
7083,6,27194,65
7084,7,29498,18
7085,1,4900,89
7086,10,31341,8
7087,6,35819,21
7088,4,40718,49
7089,3,42424,63
7090,6,37408,12
7091,9,27779,38
7092,1,41179,82
7093,6,7848,30
7094,8,20775,34
7095,8,41044,55
7096,1,965,86
7097,6,40387,28
7098,5,7674,49
7099,1,12803,53
7100,7,4683,70
7101,1,22889,53
7102,6,21874,60
7103,1,10107,81
7104,1,12964,78
7105,2,28193,46
7106,2,9457,8
7107,5,41821,89
