book_id,title,average_rating,isbn,ratings_count,publisher
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,4.09,1400052386,3697,Clarkson Potter
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,4.06,0609609971,1426,Clarkson Potter Publishers
1198,Eat This Book: Cooking with Global Fresh Flavors,3.92,1400052378,275,Clarkson Potter Publishers
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,0061234001,628745,William Morrow
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,3.97,8466625127,193,Ediciones B
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,0061245135,98,Harper
1218,The Last Assassin (John Rain  #5),4.27,0399153594,189,Putnam Publishing Group
1226,Life of Pi,3.91,0156030209,4318,Mariner Books / Harvest Books
1230,L'Histoire de Pi,3.91,0828808392,177,Gallimard
1234,Shadows and Wind: A View of Modern Vietnam,3.49,0140285970,102,Penguin Books
1241,A Million Little Pieces,3.65,0307276902,206011,Anchor Books
1242,A Million Little Pieces of Feces,3.56,1411677315,43,Lulu.com
1243,A Million Little Lies,3.41,0061171468,201,William Morrow Paperbacks
1246,The Leadership Challenge,4.05,0787968331,873,Jossey-Bass
1252,Lincoln on Leadership: Executive Strategies for Tough Times,4.14,0446394599,5354,Business Plus
1255,Leadership in Organizations,3.68,0131494848,55,Prentice Hall
1265,Leadership,3.72,0316861014,1820,Little  Brown
1274,Men Are from Mars  Women Are from Venus,3.55,0060574216,132062,Harper Paperbacks
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,3.62,0060192771,18,Harper
1281,Men Are from Mars  Women Are from Venus,3.55,006123205X,43,HarperAudio
1290,How to Succeed with Women,3.76,0735200300,82,Prentice Hall Press
1295,The Clan of the Cave Bear (Earth's Children  #1),4.05,0553381679,184418,Bantam
1296,The Clan of the Cave Bear (Earth's Children  #1),4.05,0517542021,495,Crown Publishing Group
1301,Moneyball: The Art of Winning an Unfair Game,4.26,0393324818,85094,W. W. Norton  Company
1302,Juiced Official Strategy Guide,0.0,0744005612,0,BradyGames
1303,The 48 Laws of Power,4.18,0140280197,60946,Penguin (Business)
1305,Gates of Fire,4.42,055338368X,21934,Bantam
1307,Fire Sea (The Death Gate Cycle  #3),4.07,0553295411,16312,Spectra Books
1312,The Gate of Fire (Oath Of Empire Book Two),3.58,0812590104,146,Tor Classics
1315,The Afghan Campaign,3.96,038551641X,3002,Doubleday Books
1317,Tides of War,3.9,0553381393,3422,Bantam
1318,Last of the Amazons,3.76,0553382047,2138,Bantam
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4.0,0446691437,53653,Warner Books
1320,Gita on the Green,3.78,0826413013,14,Continuum
1322,Blood Stripes: The Grunt's View of the War in Iraq,3.91,0811701646,85,Stackpole Books
1326,Phaedrus and Letters VII and VIII,4.1,0140442758,226,Penguin Classics
1327,Phaedrus,3.92,0192802771,29,Oxford University Press  USA
1328,Phaedrus,3.92,0140449744,236,Penguin Classics
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,4.47,0879756322,14,Prometheus Books
1337,Enthusiasm and Divine Madness,4.5,189031823X,26,St. Augustines Press
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,4.06,0872207889,154,Hackett Publishing Company  Inc.
1342,Gorgias/Phaedrus (Agora),4.35,0801435307,18,Cornell University Press
1351,Statesman,3.85,0872204626,28,Hackett Publishing Company  Inc.
1354,Gorgias,3.95,0140449043,8186,Penguin Classics
1362,The Histories,3.99,0140449086,34727,Penguin Books
1363,The Histories,3.99,0140446389,227,Penguin Classics
1364,The History (Great Minds),3.99,0879757779,2,Prometheus Books
1365,The Histories,3.99,0192824252,271,Oxford University Press
1366,The Histories,3.99,0140440348,143,Penguin Classics
1367,The Histories,3.99,0393959465,40,W.W. Norton & Company
1368,The Histories,3.99,0375400613,132,Everyman's Library 234
1369,The History,3.99,0226327701,36,University of Chicago Press
1371,The Iliad,3.86,0140275363,288792,Penguin Classics
1373,Iliad,3.86,0872203522,1058,Hackett Publishing Company  Inc.
1374,The Iliad,3.86,0374529051,692,Farrar  Straus and Giroux
1375,The Iliad/The Odyssey,4.04,0147712556,54939,Penguin Classics
1376,The Iliad,3.86,0140447946,1919,Penguin Classics
1377,The Iliad,3.86,0451527372,158,Signet Classics
1378,The Essential Iliad,3.86,0872205428,212,Hackett Publishing Company  Inc.
1381,The Odyssey,3.76,0143039954,760871,Penguin Classics
1382,The Odyssey,3.76,0374525749,1713,Farrar  Straus and Giroux
1383,The Odyssey,3.76,0060931957,1131,Harper Perennial
1384,The Odyssey,3.76,0140449116,2543,Penguin Classics
1387,The Odyssey,3.76,0451527364,262,Signet Classics
1391,Aeneid: Selections from Books 1  2  4  6  10  12,4.35,086516584X,69,Bolchazy-Carducci Publishers
1402,Eclogues. Georgics. Aeneid: Books 1-6,4.22,067499583X,414,Harvard University Press
1403,City Eclogue,4.13,1891190237,67,Atelos Press
1405,The Eclogues and The Georgics,3.8,0192837680,259,Oxford University Press
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,3.94,155832125X,55,Harvard Common Press
1417,The Complete Pelican Shakespeare,4.5,0141000589,578,Viking
1419,The Complete Works,4.5,0517092948,62,Gramercy
1420,Hamlet,4.02,0521618746,609271,Cambridge University Press
1423,The Compleat Works of Wllm Shkspr (abridged),4.44,1557831572,8159,Applause Books
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,3.64,006251279X,888,HarperOne
1425,The Valkyries,3.31,0062513346,1204,HarperOne
1426,Warrior of the Light,3.7,0060527986,22662,HarperOne
1427,The Zahir,3.57,0060832819,58917,HarperOne
1428,By the River Piedra I Sat Down and Wept,3.57,0061122092,70760,HarperOne
1429,The Fifth Mountain,3.62,0060930136,1415,HarperOne
1431,Veronika Decides to Die,3.7,0061124265,132064,Harper Perennial
1433,Hamlet,4.02,0140714545,1658,Penguin Books
1437,Cliffs Notes on Shakespeare's Hamlet,3.69,0764586033,65,Cliffs Notes
1438,Shakespeare's Hamlet,4.02,0764585681,102,Cliffs Notes
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,4.29,0879232153,489,Nonpareil Books
1440,History of the Peloponnesian War: Bk. 1-2,4.32,0674991206,208,Harvard University Press
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,3.72,0872201686,610,Hackett Publishing Company  Inc.
1444,History of the Peloponnesian War: Bk. 5-6,4.35,0674991222,38,Harvard University Press
1445,The Peloponnesian War,3.9,0872203948,154,Hackett Publishing Company  Inc.
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,3.9,0393971678,24,W. W. Norton & Company
1459,History of the Peloponnesian War  Bk. 7-8,4.29,0674991877,35,Harvard University Press
1461,Thucydides  Book 6 Commentary,4.5,0929524357,2,Bryn Mawr Commentaries
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,4.03,0226307808,4483,University of Chicago Press
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,4.21,0226307840,3334,University of Chicago Press
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,4.21,0226307832,560,University of Chicago Press
1466,Grief Lessons: Four Plays by Euripides,4.4,1590171802,679,New York Review of Books
1467,Ten Plays,4.17,0553213636,1464,Bantam Classics
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),4.0,0226307824,541,University of Chicago Press
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,4.31,0226307816,790,University of Chicago Press
1473,Medea and Other Plays,4.03,0140449299,9197,Penguin Books
1474,Cyclops / Alcestis / Medea,4.23,0674995600,61,Loeb Classical Library
1475,Medea,3.87,0521643864,201,Cambridge University Press
1476,The Bacchae and Other Plays,4.14,0140447261,164,Penguin Classics
1479,Bakkhai,3.88,0195125983,154,Oxford University Press  USA
1480,Plays 1: Medea/The Phoenician Women/Bacchae,3.78,0413752801,9,Bloomsbury Methuen Drama
1486,The Trojan Women and Hippolytus,3.63,0486424626,34,Dover Publications
1488,The Bacchae of Euripides: A Communion Rite,3.86,0393325830,116,W. W. Norton  Company
1489,Orestes and Other Plays,4.1,0192832603,158,Oxford University Press
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,4.26,0674995333,27,Loeb Classical Library
1494,Alcestis,3.83,0195061667,1950,Oxford University Press  USA
1495,Suppliant Women / Electra / Heracles,4.47,067499566X,30,Loeb Classical Library
1499,Medea,3.87,0195145666,367,Oxford University Press  USA
1504,Euripides: Medea,4.04,071563187X,23,Bristol Classical Press
1506,CliffsNotes on Euripides' Medea and Electra,4.2,0822004240,5,Cliffs Notes
1509,Trojan Women / Iphigenia Among the Taurians / Ion,4.03,0674995740,29,Loeb Classical Library
1510,Helen / Phoenician Women / Orestes,4.07,0674996003,25,Loeb Classical Library
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),4.03,0715629948,12,Bristol Classical Press
1515,The Complete Greek Tragedies  Volume 3: Euripides,4.43,0226307662,46,University of Chicago Press
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),4.02,0226307786,712,University of Chicago Press
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),4.1,0226307948,389,University of Chicago Press
1518,The Oresteia,4.02,019513592X,77,Oxford University Press  USA
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,4.02,0140443339,28726,Penguin Classics
1521,Oresteia,4.02,0872203905,303,Hackett Publishing Company  Inc.
1523,Prometheus Bound and Other Plays,4.1,0140441123,4303,Penguin Books
1525,The Oresteia,4.02,0374527059,215,Farrar  Straus and Giroux
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,4.02,081221627X,12,University of Pennsylvania Press
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,4.1,0226307646,74,University of Chicago Press
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),4.03,0521539811,31,Cambridge University Press
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),4.02,1400041929,63,Everyman's Library
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,4.1,0812216717,12,University of Pennsylvania Press
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,4.02,0486292428,89,Dover Publications
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,4.1,1419150014,1,Kessinger Publishing
1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),4.14,0226307867,5032,University of Chicago Press
1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,3.97,0452011671,553,Plume
1538,The Complete Plays,4.27,0451527844,2883,New American Library
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,3.97,015602764X,45589,Mariner Books
1542,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,3.97,0140444254,2979,Penguin Books
1546,Theban Plays,3.97,0872205851,109,Hackett Publishing Company  Inc.
1547,The Theban Plays (Everyman's Library  #93),3.97,0679431322,52,Alfred A. Knopf
1548,Electra and Other Plays,4.14,0140440283,135,Penguin
1549,Antigone; Oedipus the Kingn; Electra,3.94,0192835882,13358,Oxford University Press
1554,Oedipus Rex  (The Theban Plays  #1),3.7,1580495931,141555,Prestwick House - (Literary Touchstone Classic)
1555,The Oedipus Plays of Sophocles,3.97,0451621603,8,Signet Books (NY)
1558,Oedipus Rex (Greek and Latin Classics),3.7,0521617359,218,Cambridge University Press
1559,Oedipus the King,3.7,1416500332,740,Simon  Schuster
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,4.06,0452007178,6086,Plume
1561,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,3.94,0415907446,96,Routledge
1562,The Complete Plays,4.21,0553213431,1998,Bantam Classics
1563,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,3.83,0812234561,4,University of Pennsylvania Press
1566,Clouds/Wasps/Birds (Aristophanes 1),3.77,0872203611,1,Hackett Publishing Company  Inc.
1567,Lysistrata and Other Plays,3.95,0140448144,3833,Penguin Classics
1568,Acharnians,3.42,1585100870,23,Focus Publishing/R. Pullins Company
1571,Clouds,3.75,0199120099,13,Oxford University Press  USA
1572,Clouds/Wasps/Peace,4.07,0674995376,69,Loeb Classical Library/Harvard University Press
1576,Three Plays: The Wasps / The Poet and the Women / The Frogs,3.94,0140441522,391,Penguin Books
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,4.03,0156027658,14,Harcourt
1579,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180),4.21,0674995961,58,Harvard University Press
1584,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,2.8,0822007762,5,Cliffs Notes
1585,Aristophanes and Athens: An Introduction to the Plays,4.07,0198721595,14,Oxford University Press
1586,Lysistrata,3.85,0451616227,19,Signet
1590,Peace,3.6,0198140819,262,Oxford University Press  USA
1591,Lysistrata,3.85,0872206033,30604,Hackett Publishing Company  Inc.
1592,The Knights / Peace / The Birds / The Assembly Women / Wealth,3.69,0140443320,42,Penguin Classics
1595,Genres in Dialogue: Plato and the Construct of Philosophy,4.33,0521774330,5,Cambridge University Press
1618,The Curious Incident of the Dog in the Night-Time,3.88,1400032717,1054308,Vintage
1620,The Night Gardener,3.64,0316156507,4067,Little Brown and Company
1625,Twelfth Night,3.98,0743482778,138101,Simon Schuster
1627,Brokeback Mountain,3.94,0743271327,24985,Scribner
1633,Getting Things Done: The Art of Stress-Free Productivity,3.99,0142000280,105507,Penguin Books
1634,Getting Things Done When You Are Not in Charge,3.46,1576751724,75,Berrett-Koehler Publishers
1642,Formas breves,4.17,843392463X,240,Anagrama
1643,El último lector,4.14,8433968777,331,Anagrama
1645,Money to Burn,3.76,1862076650,69,Granta UK
1646,Respiración artificial,3.96,8433924710,1279,Anagrama
1654,Plata quemada,3.76,8433924621,1098,Anagrama
1658,American Government: Continuity and Change  Alternate Edition,2.83,0321317106,0,Longman Publishing Group
1664,Essentials of American and Texas Government: Continuity and Change,3.5,0321365208,0,Longman Publishing Group
1667,El túnel,4.05,8432216429,453,Seix Barral
1681,The Confessions (Works of Saint Augustine 1),3.92,1565480848,142,New City Press
1684,The City of God,3.92,0679783199,104,Random House
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1),4.04,1565481240,271,New City Press
1686,Augustine of Hippo: A Biography,4.27,0520227573,1643,University of California Press
1693,On Christian Doctrine,4.03,0024021504,2335,Library of Liberal Arts/Bobb-Merrill (Indianapolis  IN)
1698,Confessions  Books 1-13,3.92,0872201864,84,Hackett Publ. Co Inc
1702,Saint Augustine,3.55,0143035983,259,Penguin Books
1703,Augustine: A Very Short Introduction,3.71,0192854526,236,Oxford University Press  USA
1707,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),3.94,1565482018,29,New City Press
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,4.07,0060934913,2488,Ecco Press
1710,Confesiones de un chef,4.07,8466308954,11,Santillana USA Publishing Company
1713,The Metamorphoses of Ovid,4.05,0156001268,710,Harcourt Brace
1715,Metamorphoses,4.05,014044789X,48223,Penguin
1718,Metamorphoses,4.05,0393058107,30,W. W. Norton  Company
1720,Ovid's Metamorphoses: Books 1-5,4.27,0806128941,229,University of Oklahoma Press
1721,Ovid’s Metamorphoses: Books 6-10,4.32,0806114568,32,University of Oklahoma Press
1722,Latin Via Ovid: A First Course,4.36,0814317324,78,Wayne State University Press
1725,The Art of Love and Other Poems,4.02,0674992555,98,Harvard University Press
1728,The Poems of Exile: Tristia and the Black Sea Letters,4.12,0520242602,432,University of California Press
1729,Metamorphoses: Volume 2  Books IX-XV,4.52,0674990471,61,Harvard University Press
1730,Metamorphoses: Volume I  Books I-VIII,4.42,0674990463,813,Harvard University Press
1731,Practice! Practice!: A Latin Via Ovid Workbook,4.08,0814326110,12,Wayne State University Press
1744,Tibullus: A Commentary,3.71,0806115602,7,University of Oklahoma Press
1750,Dionysiac Poetics and Euripides' Bacchae,4.62,069101597X,12,Princeton University Press
1752,Antigone,3.64,0195143108,36,Oxford University Press
1761,Antigone,3.64,0195143736,264,Oxford University Press  USA
1771,Object-Oriented Programming in C++,4.07,0130158852,14,Prentice Hall
1796,The Iliad,3.86,1857150600,30,Everyman
1800,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,3.79,0226301192,122,University of Chicago Press
1801,Reading Greek Tragedy,4.12,0521315794,32,Cambridge University Press
1804,Who Needs Greek? Contests in the Cultural History of Hellenism,3.4,0521011760,10,Cambridge University Press
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),3.73,0521479347,10,Cambridge University Press
1814,2012: The Return of Quetzalcoatl,3.42,1585424838,1416,Tarcher
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,4.06,0767907434,2799,Three Rivers Press (CA)
